usec,Time_Of_Day_Seconds,Core,CPU,APIC,X2APIC,Avg_MHz,Busy%,Bzy_MHz,TSC_MHz,IPC,IRQ,SMI,POLL,C1,C1E,C3,C6,C7s,C8,C9,C10,POLL%,C1%,C1E%,C3%,C6%,C7s%,C8%,C9%,C10%,CPU%c1,CPU%c3,CPU%c6,CPU%c7,CoreTmp,CoreThr,PkgTmp,Totl%C0,Any%C0,GFX%C0,CPUGFX%,Pkg%pc2,Pkg%pc3,Pkg%pc6,Pkg%pc7,Pkg%pc8,CPU%LPI,SYS%LPI,PkgWatt,CorWatt,GFXWatt,RAMWatt,PKG_%,RAM_%,UncMHz
1117,1737214057.275991,-,-,-,-,2989,99.76,2995,2712,0.83,45237,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,78.0,0.0,79.0,200.89,100.44,40.29,40.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,11.75,0.52,1.26,0.0,0.0,2800.0
6060,1737214062.286955,-,-,-,-,2950,99.76,2958,2711,0.77,65487,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,80.0,0.0,80.0,200.78,100.39,62.56,62.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.97,11.53,0.59,1.62,0.0,0.0,2800.0
1134,1737214067.295651,-,-,-,-,2929,99.76,2934,2713,0.95,49868,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,79.0,0.0,79.0,200.98,100.49,48.1,48.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.94,11.49,0.53,1.72,0.0,0.0,2700.0
2343,1737214072.303297,-,-,-,-,2917,99.76,2924,2712,1.01,46050,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,79.0,0.0,78.0,200.85,100.42,44.97,44.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95,11.38,0.58,1.84,0.0,0.0,2700.0
1172,1737214077.310031,-,-,-,-,2945,99.76,2952,2712,0.86,59133,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,79.0,0.0,79.0,200.91,100.46,58.0,57.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,11.48,0.54,1.8,0.0,0.0,2700.0
2956,1737214082.317849,-,-,-,-,2928,99.76,2935,2711,0.81,57387,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,78.0,0.0,78.0,200.86,100.43,64.63,64.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.93,11.36,0.66,1.72,0.0,0.0,2700.0
1104,1737214087.324355,-,-,-,-,2930,99.76,2936,2713,0.81,59951,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,80.0,0.0,80.0,200.9,100.45,62.59,62.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,11.47,0.62,1.59,0.0,0.0,2700.0
1165,1737214092.330072,-,-,-,-,2935,99.76,2942,2712,0.79,58873,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,78.0,0.0,78.0,200.88,100.44,65.01,65.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,11.41,0.59,1.81,0.0,0.0,2700.0
2505,1737214097.337571,-,-,-,-,2956,99.76,2964,2712,0.79,46166,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,76.0,0.0,76.0,200.86,100.43,44.38,44.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.94,11.51,0.52,1.68,0.0,0.0,2700.0
1210,1737214102.344171,-,-,-,-,2927,99.76,2934,2713,0.91,44361,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,79.0,0.0,79.0,200.89,100.45,44.27,44.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95,11.23,0.59,2.07,0.0,0.0,2800.0
1730,1737214107.350583,-,-,-,-,2946,99.76,2953,2712,0.82,56902,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,80.0,0.0,80.0,200.86,100.43,61.11,61.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,11.28,0.57,2.09,0.0,0.0,2800.0
3233,1737214112.35913,-,-,-,-,2949,99.76,2956,2712,0.88,45921,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,79.0,0.0,79.0,200.85,100.42,44.94,44.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,11.44,0.55,1.78,0.0,0.0,2800.0
1237,1737214117.365135,-,-,-,-,2946,99.76,2953,2712,0.9,44454,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,79.0,0.0,79.0,200.93,100.46,43.15,43.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.94,11.4,0.52,1.84,0.0,0.0,2800.0
1358,1737214122.371227,-,-,-,-,2937,99.76,2944,2712,0.85,52357,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,80.0,0.0,80.0,200.88,100.44,59.38,59.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,11.14,0.59,2.31,0.0,0.0,2800.0
1209,1737214127.37711,-,-,-,-,2930,99.76,2936,2712,0.91,45762,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,78.0,0.0,77.0,200.88,100.44,46.57,46.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95,11.26,0.57,2.09,0.0,0.0,2700.0
2687,1737214132.384656,-,-,-,-,2936,99.76,2943,2712,0.9,44282,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,76.0,0.0,76.0,200.88,100.44,45.36,45.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.93,11.26,0.62,1.94,0.0,0.0,2700.0
1198,1737214137.391288,-,-,-,-,2951,99.76,2957,2713,0.82,54995,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,77.0,0.0,77.0,200.88,100.44,60.4,60.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,11.3,0.55,2.14,0.0,0.0,2700.0
1303,1737214142.399204,-,-,-,-,2948,99.76,2955,2712,0.86,47564,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,79.0,0.0,79.0,200.88,100.44,46.59,46.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.94,11.34,0.57,1.97,0.0,0.0,2800.0
3343,1737214147.407161,-,-,-,-,2959,99.76,2966,2712,0.86,45216,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,80.0,0.0,80.0,200.81,100.41,43.81,43.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,11.44,0.56,1.81,0.0,0.0,2800.0
1467,1737214152.413462,-,-,-,-,2947,99.76,2953,2712,0.81,56134,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,80.0,0.0,80.0,200.94,100.47,58.98,58.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.94,11.37,0.56,1.94,0.0,0.0,2800.0
2920,1737214157.421775,-,-,-,-,2956,99.76,2963,2712,0.85,46933,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,78.0,0.0,78.0,200.85,100.42,46.29,46.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,11.45,0.55,1.81,0.0,0.0,2700.0
1184,1737214162.428075,-,-,-,-,2970,99.76,2976,2713,0.86,45513,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,78.0,0.0,78.0,200.92,100.46,43.87,43.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95,11.56,0.47,1.72,0.0,0.0,2700.0
1273,1737214167.434289,-,-,-,-,2945,99.76,2952,2712,0.82,52418,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,78.0,0.0,79.0,200.88,100.44,58.92,58.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,11.39,0.57,1.91,0.0,0.0,2700.0
1386,1737214173.121472,-,-,-,-,2946,99.76,2953,2712,0.88,52723,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,79.0,0.0,79.0,200.88,100.44,44.13,44.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95,11.41,0.51,1.92,0.0,0.0,2800.0
1128,1737214178.128094,-,-,-,-,2960,99.76,2966,2712,0.87,45400,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,79.0,0.0,79.0,200.88,100.44,45.46,45.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.94,11.42,0.45,2.04,0.0,0.0,2800.0
1981,1737214183.13496,-,-,-,-,2962,99.76,2969,2712,0.8,56412,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,78.0,0.0,79.0,200.87,100.44,57.24,57.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,11.41,0.53,1.97,0.0,0.0,2700.0
1142,1737214188.143298,-,-,-,-,2956,99.76,2962,2712,0.89,45224,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,78.0,0.0,78.0,200.89,100.44,44.16,44.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,11.48,0.47,1.9,0.0,0.0,2700.0
1223,1737214193.149123,-,-,-,-,2942,99.76,2949,2712,0.9,45404,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,79.0,0.0,79.0,200.88,100.44,46.72,46.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.94,11.36,0.47,2.13,0.0,0.0,2800.0
1423,1737214198.157008,-,-,-,-,2954,99.76,2961,2712,0.8,58214,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,78.0,0.0,78.0,200.88,100.44,58.18,58.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.95,11.42,0.53,1.92,0.0,0.0,2800.0
1080,1737214203.162985,-,-,-,-,2954,99.76,2961,2712,0.89,43965,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,81.0,0.0,81.0,200.88,100.44,41.21,41.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.93,11.44,0.46,1.96,0.0,0.0,2800.0
1412,1737214208.16928,-,-,-,-,2959,99.76,2966,2712,0.86,45849,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,78.0,0.0,78.0,200.88,100.44,45.01,45.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.97,11.51,0.49,1.83,0.0,0.0,2700.0
1874,1737214213.175772,-,-,-,-,2424,79.05,3067,2712,0.75,46148,0,127,3866,3384,2144,6104,3,2137,11,359,0.01,1.77,1.92,1.78,8.96,0.01,5.62,0.01,0.83,15.14,0.96,3.97,0.87,77.0,0.0,77.0,183.75,100.43,59.69,59.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.43,10.5,0.55,2.67,0.0,0.0,2900.0
1738,1737214218.182654,-,-,-,-,1948,62.83,3100,2712,1.02,39021,0,149,2023,3220,2456,10042,17,4171,64,729,0.01,0.79,2.05,2.2,17.91,0.04,12.07,0.17,2.0,23.99,1.04,9.15,2.99,78.0,0.0,78.0,167.8,100.44,39.99,39.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.84,10.09,0.39,2.6,0.0,0.0,2900.0
3346,1737214223.191312,-,-,-,-,2019,65.17,3099,2711,0.96,39881,0,358,2832,3980,2541,9026,153,3568,63,617,0.03,1.31,3.21,2.3,16.14,0.38,9.6,0.17,1.75,23.7,1.39,7.73,2.02,79.0,0.0,79.0,168.15,100.44,42.83,42.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.93,10.11,0.44,2.61,0.0,0.0,2900.0
963,1737214228.198758,-,-,-,-,2437,78.83,3090,2713,0.75,47079,0,369,4031,3581,2213,6695,4,1978,20,420,0.01,1.88,2.02,1.94,9.87,0.01,4.47,0.05,0.9,15.61,0.75,3.99,0.83,79.0,0.0,79.0,183.94,100.44,59.69,59.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.64,10.71,0.54,2.68,0.0,0.0,2900.0
3256,1737214233.209774,-,-,-,-,1947,62.85,3099,2712,1.02,38787,0,408,2730,3822,2812,10053,8,4815,79,701,0.01,0.96,2.35,2.47,17.6,0.02,11.76,0.15,1.92,24.5,1.04,8.09,3.53,78.0,0.0,78.0,168.38,100.41,39.19,39.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.83,10.11,0.38,2.59,0.0,0.0,2900.0
3876,1737214238.218766,-,-,-,-,2150,69.36,3100,2711,0.92,40623,0,252,2883,3353,2380,8324,23,3823,42,400,0.01,1.3,2.1,2.08,14.06,0.04,9.95,0.13,0.99,20.64,1.02,6.97,2.01,80.0,0.0,81.0,174.62,100.45,44.59,44.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.27,10.45,0.45,2.63,0.0,0.0,2900.0
2560,1737214243.226494,-,-,-,-,2505,81.0,3092,2713,0.75,48060,0,771,3259,3629,1574,4727,81,1762,30,290,0.08,1.51,2.54,1.46,7.47,0.13,5.02,0.08,0.73,14.32,0.69,2.77,1.23,80.0,0.0,80.0,184.3,100.44,60.38,60.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.85,10.88,0.54,2.67,0.0,0.0,2900.0
2037,1737214248.233997,-,-,-,-,2012,64.94,3098,2712,1.08,38732,0,260,2916,5456,2861,8041,70,3679,113,604,0.03,1.11,4.09,2.27,14.41,0.13,11.06,0.21,1.83,24.25,0.93,6.68,3.21,78.0,0.0,78.0,168.26,100.44,40.9,40.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18,10.33,0.42,2.6,0.0,0.0,2900.0
1462,1737214253.241985,-,-,-,-,2064,66.58,3100,2712,1.04,40591,0,81,3145,4667,4805,9120,7,3828,120,543,0.01,1.25,2.69,3.0,14.82,0.02,10.17,0.15,1.4,22.83,1.2,6.79,2.6,77.0,0.0,77.0,171.38,100.45,44.18,44.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.28,10.46,0.4,2.61,0.0,0.0,2900.0
3195,1737214258.250038,-,-,-,-,2481,80.07,3099,2712,0.8,46378,0,396,3437,3535,2082,5911,34,1979,16,288,0.03,1.59,2.37,1.69,8.3,0.05,5.18,0.01,0.7,15.09,0.78,3.13,0.93,80.0,0.0,80.0,184.54,100.42,59.39,59.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.01,11.0,0.56,2.68,0.0,0.0,2900.0
1991,1737214263.256851,-,-,-,-,2001,64.56,3100,2712,1.1,39140,0,218,2684,4149,2843,9843,36,3655,60,689,0.02,0.93,3.4,2.52,15.93,0.11,10.62,0.11,1.88,24.59,1.14,7.1,2.6,80.0,0.0,80.0,170.03,100.46,40.14,40.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.34,10.52,0.39,2.61,0.0,0.0,2900.0
893,1737214268.264412,-,-,-,-,2085,67.25,3100,2713,1.03,39944,0,136,2911,3794,2832,9454,12,3586,37,512,0.01,1.15,2.25,2.41,15.35,0.03,10.19,0.07,1.37,20.43,1.25,8.26,2.81,79.0,0.0,79.0,169.0,100.45,44.32,44.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.37,10.52,0.43,2.62,0.0,0.0,2900.0
3379,1737214273.27527,-,-,-,-,2586,83.78,3088,2711,0.76,49369,0,80,3308,2741,1799,4959,10,1415,21,348,0.01,1.53,1.53,1.57,7.09,0.01,3.55,0.05,0.79,11.75,0.71,2.86,0.91,80.0,0.0,80.0,187.53,100.4,61.53,61.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.14,11.1,0.6,2.68,0.0,0.0,2900.0
3399,1737214278.284777,-,-,-,-,2074,66.92,3099,2712,1.06,39571,0,116,2415,3275,2560,9807,7,3550,47,569,0.01,0.92,2.09,2.19,16.72,0.01,9.6,0.12,1.46,21.61,1.13,8.22,2.12,79.0,0.0,79.0,171.11,100.45,42.37,42.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.48,10.59,0.46,2.62,0.0,0.0,2900.0
2714,1737214283.294241,-,-,-,-,2128,68.63,3100,2713,1.04,40717,0,333,2949,4484,2547,8758,62,3126,42,524,0.03,1.2,3.47,2.21,14.54,0.11,8.38,0.13,1.36,21.77,0.92,6.73,1.96,78.0,0.0,78.0,174.73,100.44,44.81,44.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61,10.73,0.43,2.63,0.0,0.0,2900.0
1627,1737214288.300979,-,-,-,-,2466,79.54,3100,2712,0.83,46652,0,41,3245,3242,2222,6779,0,1947,24,265,0.0,1.56,1.8,1.92,10.0,0.0,4.52,0.04,0.59,15.19,0.68,3.81,0.78,79.0,0.0,79.0,185.35,100.45,60.74,60.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.14,11.1,0.6,2.69,0.0,0.0,2900.0
984,1737214293.306802,-,-,-,-,2027,65.42,3099,2712,1.05,39743,0,113,2760,3293,2627,10075,25,3782,57,660,0.01,0.88,2.04,2.32,18.12,0.02,9.38,0.15,1.74,23.74,0.96,8.21,1.68,78.0,0.0,78.0,172.57,100.45,43.8,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.47,10.47,0.57,2.63,0.0,0.0,2900.0
1037,1737214298.313984,-,-,-,-,2180,70.35,3099,2712,0.97,41313,0,878,3136,3539,2514,8284,10,3570,41,440,0.02,1.19,2.19,2.09,14.12,0.02,8.82,0.12,1.12,19.99,0.9,6.4,2.36,80.0,0.0,80.0,175.32,100.44,49.1,49.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.65,10.63,0.59,2.65,0.0,0.0,2900.0
1140,1737214303.321662,-,-,-,-,2528,81.75,3092,2712,0.78,47551,0,110,2516,2885,1765,5320,12,1981,15,294,0.01,1.38,1.76,1.52,8.1,0.01,4.71,0.04,0.67,13.27,0.56,3.12,1.3,78.0,0.0,78.0,186.19,100.43,63.53,63.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.07,10.99,0.63,2.7,0.0,0.0,2900.0
5912,1737214308.332785,-,-,-,-,2020,65.22,3099,2710,1.07,38715,0,134,2237,3487,2502,8735,12,4208,62,700,0.01,0.82,2.21,2.07,15.81,0.02,11.83,0.11,1.94,22.77,1.15,8.11,2.75,80.0,0.0,80.0,169.75,100.41,42.83,42.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.35,10.37,0.55,2.63,0.0,0.0,2900.0
1182,1737214313.33899,-,-,-,-,2139,68.99,3099,2714,0.98,40667,0,557,3259,5197,1960,6396,127,3155,93,606,0.06,1.33,4.87,1.81,11.32,0.28,9.66,0.24,1.53,23.77,0.92,4.28,2.04,80.0,0.0,80.0,176.2,100.48,47.89,47.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.68,10.67,0.54,2.64,0.0,0.0,2900.0
2156,1737214318.352684,-,-,-,-,2454,79.33,3094,2712,0.79,46387,0,156,2910,3495,2102,5436,24,2082,47,409,0.02,1.45,2.09,1.7,8.57,0.06,5.69,0.1,0.96,15.22,0.76,3.37,1.32,79.0,0.0,79.0,184.61,100.42,62.35,62.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.98,10.9,0.61,2.7,0.0,0.0,2900.0
2953,1737214323.360732,-,-,-,-,2040,65.83,3099,2712,1.05,39241,0,140,2217,3886,3469,8455,13,3784,83,739,0.01,0.77,2.48,2.28,15.24,0.03,11.25,0.1,2.06,22.29,0.99,8.34,2.55,80.0,0.0,79.0,168.86,100.44,43.52,43.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.31,10.37,0.5,2.62,0.0,0.0,2900.0
1189,1737214328.369712,-,-,-,-,2110,68.05,3100,2713,1.01,39927,0,150,3095,3709,3589,8515,6,3624,67,550,0.01,1.23,2.33,2.65,13.85,0.01,10.53,0.09,1.32,22.15,1.11,5.56,3.13,78.0,0.0,78.0,174.07,100.46,47.11,47.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.58,10.58,0.58,2.64,0.0,0.0,2900.0
2007,1737214333.37696,-,-,-,-,2486,80.4,3092,2712,0.77,47464,0,71,2940,2908,1900,5915,2,1922,26,396,0.01,1.44,1.57,1.53,8.73,0.0,5.27,0.03,0.96,13.55,0.78,4.33,0.94,80.0,0.0,80.0,183.77,100.42,63.09,63.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.94,10.87,0.63,2.69,0.0,0.0,2900.0
967,1737214338.382793,-,-,-,-,2087,67.32,3099,2712,1.04,39604,0,141,2369,3376,2647,8992,11,3463,49,735,0.01,0.81,2.05,2.26,15.16,0.02,10.25,0.09,2.08,22.0,1.04,6.51,3.13,79.0,0.0,79.0,173.25,100.45,43.6,43.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.57,10.56,0.58,2.63,0.0,0.0,2900.0
3003,1737214343.393,-,-,-,-,2144,69.23,3098,2712,0.98,40580,0,179,3180,3608,2443,8312,5,3279,47,658,0.01,1.3,2.16,2.1,13.75,0.0,9.51,0.14,1.81,21.25,1.05,6.41,2.06,80.0,0.0,80.0,175.14,100.42,48.37,48.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.61,10.63,0.56,2.64,0.0,0.0,2900.0
910,1737214348.400424,-,-,-,-,2504,80.77,3099,2713,0.77,47308,0,312,3070,2916,2029,6084,4,1879,10,286,0.01,1.38,1.66,1.74,9.17,0.0,4.7,0.02,0.52,13.66,0.78,3.86,0.94,79.0,0.0,79.0,184.81,100.45,63.64,63.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.06,10.99,0.62,2.7,0.0,0.0,2900.0
1932,1737214353.407851,-,-,-,-,2087,67.35,3100,2712,1.04,39801,0,95,2021,3163,2568,9770,21,3530,34,534,0.01,0.78,1.96,2.33,16.57,0.02,9.64,0.08,1.31,22.24,0.93,7.18,2.31,78.0,0.0,78.0,174.16,100.44,43.77,43.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.58,10.58,0.58,2.63,0.0,0.0,2900.0
951,1737214358.413831,-,-,-,-,2186,70.53,3100,2712,0.97,41517,0,1202,3503,4368,2298,8377,21,2879,52,487,0.05,1.25,3.77,2.11,13.65,0.06,7.25,0.09,1.32,22.82,0.87,4.62,1.16,78.0,0.0,78.0,178.05,100.45,49.23,49.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.86,10.8,0.6,2.65,0.0,0.0,2900.0
1917,1737214363.422436,-,-,-,-,2491,80.48,3095,2712,0.79,46469,0,125,3096,2731,1962,6434,2,1861,11,288,0.01,1.35,1.55,1.72,9.77,0.0,4.38,0.03,0.66,14.2,0.58,3.98,0.77,79.0,0.0,79.0,185.76,100.42,62.54,62.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.06,10.98,0.63,2.7,0.0,0.0,2900.0
8432,1737214368.436297,-,-,-,-,2056,66.39,3099,2709,1.04,39465,0,60,2418,3320,2498,9694,18,3648,63,667,0.01,0.92,2.07,2.18,17.11,0.03,9.39,0.15,1.78,21.72,1.06,8.35,2.48,81.0,0.0,80.0,170.0,100.41,43.81,43.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.32,10.37,0.53,2.62,0.0,0.0,2900.0
1716,1737214373.446241,-,-,-,-,2178,70.2,3100,2715,0.97,40399,0,81,2958,3555,2578,9247,9,2986,65,544,0.01,1.18,2.07,2.36,15.65,0.01,7.09,0.19,1.3,20.16,1.31,6.59,1.74,81.0,0.0,81.0,175.24,100.48,48.91,48.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.65,10.63,0.58,2.65,0.0,0.0,2900.0
4114,1737214378.456046,-,-,-,-,2518,81.37,3095,2711,0.78,46560,0,108,2712,2945,1878,5627,9,1893,17,358,0.01,1.24,1.69,1.63,8.75,0.01,4.28,0.06,0.91,13.93,0.66,3.43,0.6,80.0,0.0,80.0,187.29,100.41,62.64,62.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.14,11.05,0.64,2.7,0.0,0.0,2900.0
2982,1737214383.464014,-,-,-,-,2100,67.75,3100,2712,1.02,39216,0,75,2169,3353,2672,9066,13,4032,53,679,0.01,0.75,2.31,2.39,15.43,0.02,9.71,0.12,1.57,21.05,1.29,8.29,1.61,80.0,0.0,80.0,171.88,100.47,43.96,43.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.49,10.51,0.55,2.64,0.0,0.0,2900.0
1942,1737214388.472465,-,-,-,-,2181,70.39,3097,2713,0.97,41115,0,101,2757,3652,2401,8197,30,3678,48,583,0.01,1.15,2.4,2.06,13.61,0.04,8.85,0.09,1.44,20.55,0.83,5.67,2.56,78.0,0.0,78.0,176.21,100.44,48.6,48.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.65,10.65,0.56,2.65,0.0,0.0,2900.0
1300,1737214393.479263,-,-,-,-,2460,79.55,3092,2712,0.8,46101,0,137,3260,3240,1963,6020,1,2122,31,397,0.01,1.61,1.85,1.75,9.01,0.01,5.15,0.04,1.0,13.97,0.63,4.01,1.84,79.0,0.0,79.0,182.58,100.44,61.74,61.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.91,10.86,0.61,2.69,0.0,0.0,2900.0
